Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Drew Millas ","WSN","C/DH",747.3800048828125,19,-0.218974078798725,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.6896938064781,24.78789805156883,-60.90179575490928,"Drew Millas","25643",686452
"Leody Taveras ","BAL","OF",744,105,-1.02915879709712,-27.3633081732599,-28.9413698027895,-4.20783522974079,-14.4547442635488,-75.9964162664361,13.814289106390957,-61.18212716004517,"Leody Taveras","18900",665750
"Ryan Bliss ","SEA","2B",678.0800170898438,112,-2.05840724474333,-27.3633081732599,-28.9413698027895,-3.27535096830239,-14.4547442635488,-76.0931804526439,13.743726498026598,-61.34945395461732,"Ryan Bliss","29547",669208
"Brandon Valenzuela ","TOR","C",999,19,-0.72265077873974,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-87.1933705064191,24.78789805156883,-61.405472454850276,"Brandon Valenzuela","sa3005729",678218
"Nick Loftin ","KCR","OF",999,119,-0.569272192684471,-26.9681701490973,-28.530853919062,-5.14031949117919,-15.1137751571238,-76.3223909091468,13.814289106390957,-61.50810180275583,"Nick Loftin","27630",679845
"Luca Tresh ","KCR","C",999,13,-0.065686094108242,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.3420597296777,24.78789805156883,-61.55416167810889,"Luca Tresh","sa3017394",681123
"Bryant Betancourt ","COL","C/1B",999,13,-0.065686094108242,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.3420597296777,24.78789805156883,-61.55416167810889,"Bryant Betancourt","sa3015846",700164
"Willie MacIver ","TEX","C",999,13,-0.065686094108242,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.3420597296777,24.78789805156883,-61.55416167810889,"Willie MacIver","24641",680862
"Tomás Nido ","DET","C",999,13,-0.065686094108242,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.3420597296777,24.78789805156883,-61.55416167810889,"Tomas Nido","13755",621512
"Cooper Ingle ","CLE","C",999,6,-0.153288935506174,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.4296625710756,24.78789805156883,-61.64176451950683,"Cooper Ingle","sa3023069",694876
"Myles Straw ","TOR","OF",738.6199951171875,147,-1.86128386384209,-26.9681701490973,-28.1203380353345,-3.74159309902159,-15.7728060506988,-76.4641911979943,13.814289106390957,-61.64990209160335,"Myles Straw","17620",664702
"Collin Price ","HOU","C/1B",999,6,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,24.78789805156883,-61.77315745643315,"Collin Price","sa3019935",805672
"Matthew Wood ","MIL","C",999,6,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,24.78789805156883,-61.77315745643315,"Matthew Wood","sa3019924",687783
"Paul McIntosh ","PHI","C",999,6,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,24.78789805156883,-61.77315745643315,"Paul McIntosh","sa3017372",682192
"Eliezer Alfonzo ","LAD","C",999,6,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,24.78789805156883,-61.77315745643315,"Eliezer Alfonzo","sa3003262",672613
"Maverick Handley ","BAL","C",999,6,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,24.78789805156883,-61.77315745643315,"Maverick Handley","26106",668974
"Sebastián Rivero ","LAA","C",999,6,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,24.78789805156883,-61.77315745643315,"Sebastian Rivero","21735",665861
"Hayden Senger ","NYM","C",999,6,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,24.78789805156883,-61.77315745643315,"Hayden Senger","21489",663584
"Jason Delay ","BOS","C",999,6,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,24.78789805156883,-61.77315745643315,"Jason Delay","19806",641511
"Jhonny Pereda ","MIN","C",999,6,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,24.78789805156883,-61.77315745643315,"Jhonny Pereda","19802",640902
"Orelvis Martinez ","WSN","2B",999,133,-3.54751964646099,-26.1778941007721,-28.1203380353345,-5.60656162189839,-13.1366824763987,-76.5889958808647,13.743726498026598,-61.84526938283813,"Orelvis Martinez","25967",682619
"Shane McGuire ","ATH","C/1B",999,13,-0.437969857122957,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.7143434926924,24.78789805156883,-61.92644544112362,"Shane McGuire","sa3017284",676063
"Nelson Rada ","LAA","OF",999,140,-1.55470789446112,-27.7584461974225,-28.530853919062,-3.27535096830239,-15.7728060506988,-76.8921650299469,13.814289106390957,-62.077875923555894,"Nelson Rada","sa3018421",703185
"Nate Eaton ","BOS","OF",999,112,-1.4452326556402,-27.3633081732599,-28.9413698027895,-4.20783522974079,-15.1137751571238,-77.0715210185542,13.814289106390957,-62.25723191216326,"Nate Eaton","25055",681987
"Tsung-Che Cheng ","PIT","2B/SS",999,168,-3.59128709164817,-26.5730321249347,-27.709822151607,-4.20783522974079,-15.1137751571238,-77.1957517550544,13.937934068046204,-62.257817687008256,"Tsung-Che Cheng","28344",691907
"Deyvison De Los Santos ","MIA","1B/3B",714.5399780273438,105,-1.16055173402342,-26.9681701490973,-29.351885686517,-5.14031949117919,-13.7957133699737,-76.4166404307907,13.100398860445114,-62.3162415703456,"Deyvison De Los Santos","sa3015168",691277
"Tyler Tolbert ","KCR","OF",741.3099975585938,105,-1.53283549703813,-28.1535842215851,-29.351885686517,-2.34286670686399,-15.7728060506988,-77.1539781627031,13.814289106390957,-62.339689056312125,"Tyler Tolbert","25779",686475
"Gustavo Campero ","LAA","OF",999,98,-0.98536870156875,-27.7584461974225,-29.351885686517,-4.67407736045999,-14.4547442635488,-77.2245222095171,13.814289106390957,-62.4102331031261,"Gustavo Campero","22707",672569
"Tanner Murray ","CHW","2B/3B",999,154,-2.80292947009037,-26.1778941007721,-28.1203380353345,-5.60656162189839,-14.4547442635488,-77.1624674916442,13.743726498026598,-62.41874099361755,"Tanner Murray","sa3016805",695020
"Walker Jenkins ","MIN","OF",999,112,-0.919660907935002,-27.3633081732599,-28.9413698027895,-5.14031949117919,-15.1137751571238,-77.4784335322874,13.814289106390957,-62.66414442589648,"Walker Jenkins","sa3022894",805805
"David Hamilton ","BOS","2B",711.3099975585938,84,-1.29196732129091,-28.5487222457477,-29.7624015702445,-2.80910883758319,-15.1137751571238,-77.5259751319901,13.743726498026598,-62.78224863396355,"David Hamilton","27531",666152
"Joey Wiemer ","SFG","OF",999,133,-2.91245000959368,-26.5730321249347,-28.530853919062,-5.14031949117919,-14.4547442635488,-77.6113998083184,13.814289106390957,-62.797110701927416,"Joey Wiemer","27690",686894
"Alejandro Osuna ","TEX","OF",661.22998046875,98,-0.722582827716151,-27.7584461974225,-29.351885686517,-4.67407736045999,-15.1137751571238,-77.6207672292395,13.814289106390957,-62.80647812284853,"Alejandro Osuna","27915",696030
"Nick Madrigal ",,"2B/3B",999,112,0.197190381109143,-27.7584461974225,-29.351885686517,-5.14031949117919,-15.7728060506988,-77.8262670447084,13.743726498026598,-63.08254054668181,"Nick Madrigal","20521",663611
"Eric Wagaman ","MIA","1B/OF",557.22998046875,98,-0.24080117553932,-27.3633081732599,-29.7624015702445,-5.60656162189839,-15.1137751571238,-78.086847698066,13.814289106390957,-63.27255859167502,"Eric Wagaman","23395",676572
"Nicky Lopez ","COL","2B/3B/SS/OF",999,119,-0.328381366596056,-28.1535842215851,-28.9413698027895,-5.14031949117919,-15.7728060506988,-78.3364609328487,13.937934068046204,-63.39852686480249,"Nicky Lopez","19339",670032
"Tyler Callihan ","CIN","2B/OF",999,119,-2.1021973402717,-27.3633081732599,-28.9413698027895,-4.67407736045999,-15.1137751571238,-78.1947278339049,13.743726498026598,-63.45100133587833,"Tyler Callihan","27497",682997
"Ryan Waldschmidt ","ARI","OF",999,91,-0.678792732187783,-28.1535842215851,-29.351885686517,-5.14031949117919,-15.1137751571238,-78.4383572885929,13.814289106390957,-63.62406818220197,"Ryan Waldschmidt","sa3025261",814439
"Richie Palacios ","TBR","1B/2B/OF/DH",743,98,-1.09486659073087,-28.1535842215851,-29.351885686517,-4.67407736045999,-15.1137751571238,-78.3881890164168,13.743726498026598,-63.6444625183902,"Richie Palacios","24589",680700
"JJ Wetherholt ","STL","SS",999,91,-0.437901906099368,-28.1535842215851,-29.7624015702445,-5.14031949117919,-15.1137751571238,-78.607982346232,13.937934068046204,-63.6700482781858,"JJ Wetherholt","sa3025154",802139
"Nathan Church ","STL","OF",740,84,-0.043723095320469,-28.1535842215851,-30.172917453972,-5.14031949117919,-15.1137751571238,-78.6243194191806,13.814289106390957,-63.81003031278968,"Nathan Church","31357",701675
"Sebastian Walcott ","TEX","SS",999,98,-1.35765246458346,-28.1535842215851,-29.7624015702445,-4.67407736045999,-15.1137751571238,-79.0614907739969,13.937934068046204,-64.1235567059507,"Sebastian Walcott","sa3021069",806964
"Jhonkensy Noel ","CLE","OF",733.5399780273438,77,-1.27007227352673,-27.7584461974225,-30.172917453972,-6.0728037526176,-13.7957133699737,-79.0699530475126,13.814289106390957,-64.2556639411217,"Jhonkensy Noel","24257",678877
"Mason McCoy ","SDP","2B/SS/DH",999,133,-3.67891258338729,-27.3633081732599,-28.9413698027895,-4.20783522974079,-15.1137751571238,-79.3052009463013,13.937934068046204,-64.36726687825512,"Mason McCoy","22232",669200
"Zach Dezenzo ","HOU","OF",746,84,-0.919683558276198,-28.1535842215851,-30.172917453972,-5.60656162189839,-14.4547442635488,-79.3074911192805,13.814289106390957,-64.49320201288957,"Zach Dezenzo","31562",701305
"Jonathon Long ","CHC","1B",999,91,-0.437901906099368,-27.7584461974225,-29.7624015702445,-6.0728037526176,-15.1137751571238,-79.1453285835078,13.603923500163452,-64.54140508334437,"Jonathon Long","sa3022864",675085
"Luisangel Acuña ","NYM","2B",623.22998046875,77,-0.2627188736447,-28.9438602699103,-30.5834333376996,-4.20783522974079,-15.7728060506988,-79.7706537616942,13.743726498026598,-65.02692726366759,"Luisangel Acuna","26548",682668
"Blake Dunn ","CIN","OF",999,84,-1.16057438436461,-28.5487222457477,-30.172917453972,-5.14031949117919,-15.1137751571238,-80.1363087323874,13.814289106390957,-65.3220196259964,"Blake Dunn","29487",694362
"Yohandy Morales ","WSN","1B/3B",999,105,-1.40144256011183,-27.7584461974225,-29.7624015702445,-5.60656162189839,-15.1137751571238,-79.6426271068011,13.100398860445114,-65.54222824635596,"Yohandy Morales","sa3022672",691002
"Garrett Hampson ",,"OF",999,105,-1.77372632312655,-28.5487222457477,-29.7624015702445,-4.67407736045999,-15.7728060506988,-80.5317335502776,13.814289106390957,-65.71744444388666,"Garrett Hampson","19262",641658
"Leo De Vries ","ATH","SS",999,84,-1.29196732129091,-28.5487222457477,-30.172917453972,-5.60656162189839,-15.1137751571238,-80.7339438000329,13.937934068046204,-65.79600973198666,"Leo De Vries","sa3023363",815888
"Eli White ","ATL","OF",999,70,-0.853998414983647,-28.9438602699103,-30.5834333376996,-5.14031949117919,-15.1137751571238,-80.6353866708965,13.814289106390957,-65.82109756450555,"Eli White","19346",642201
"Héctor Rodríguez ","CIN","OF",999,63,-0.197033730352149,-28.9438602699103,-30.9939492214271,-5.60656162189839,-15.1137751571238,-80.8551800007117,13.814289106390957,-66.04089089432077,"Hector Rodriguez","sa3015828",699302
"Maximo Acosta ","MIA","2B/3B/SS",721,70,-1.35767511492466,-28.9438602699103,-30.9939492214271,-4.67407736045999,-15.1137751571238,-81.0833371238458,13.937934068046204,-66.14540305579963,"Maximo Acosta","27963",691185
"Brandon Lockridge ","MIL","OF",999,77,-1.00728639967413,-28.9438602699103,-30.5834333376996,-4.67407736045999,-15.7728060506988,-80.9814634184428,13.814289106390957,-66.16717431205187,"Brandon Lockridge","21496",663604
"T.J. Rumfield ","NYY","1B",999,77,-1.00728639967413,-28.5487222457477,-30.5834333376996,-5.60656162189839,-15.1137751571238,-80.8597787621436,13.603923500163452,-66.25585526198016,"T.J. Rumfield","sa3017330",681198
"Gabriel Gonzalez ","MIN","OF",999,63,0.0657521435004504,-28.9438602699103,-30.9939492214271,-5.60656162189839,-15.7728060506988,-81.2514250204341,13.814289106390957,-66.4371359140432,"Gabriel Gonzalez","sa3015723",694224
"Dairon Blanco ","KCR","OF",999,56,-0.656920334764796,-29.7341363182355,-31.4044651051546,-3.74159309902159,-15.7728060506988,-81.3099209078753,13.814289106390957,-66.49563180148434,"Dairon Blanco","19779",680118
"Bryan Ramos ","CHW","3B",999,91,-2.21171787977501,-28.1535842215851,-30.172917453972,-5.60656162189839,-14.4547442635488,-80.5995254407794,13.100398860445114,-66.49912658033423,"Bryan Ramos","25621",682868
"Jared Young ","NYM","1B/OF/DH",741.9199829101562,56,-0.394134460912196,-28.9438602699103,-31.4044651051546,-5.60656162189839,-15.1137751571238,-81.4627966149993,13.814289106390957,-66.64850750860833,"Jared Young","20404",676724
"Joey Loperfido ","TOR","OF",665.77001953125,63,-0.941601256381579,-28.9438602699103,-30.9939492214271,-5.60656162189839,-15.1137751571238,-81.5997475267412,13.814289106390957,-66.7854584203502,"Joey Loperfido","29630",694388
"Jorbit Vivas ","NYY","2B/3B",999,77,-1.11678428883625,-28.9438602699103,-30.5834333376996,-5.14031949117919,-15.7728060506988,-81.5572034383241,13.743726498026598,-66.81347694029752,"Jorbit Vivas","23917",678391
"Trey Sweeney ","DET","SS",738.22998046875,70,-1.22628217799836,-28.9438602699103,-30.9939492214271,-5.60656162189839,-15.1137751571238,-81.8844284483579,13.937934068046204,-66.94649438031175,"Trey Sweeney","29575",700242
"Scott Kingery ","CHC","2B/SS/OF",999,84,-2.05842989508453,-28.5487222457477,-30.5834333376996,-5.60656162189839,-15.1137751571238,-81.910922257554,13.937934068046204,-66.97298818950779,"Scott Kingery","17975",664068
"Jorge Barrosa ","ARI","OF",999,77,-1.00728639967413,-28.9438602699103,-30.5834333376996,-5.60656162189839,-15.7728060506988,-81.9139476798812,13.814289106390957,-67.09965857349026,"Jorge Barrosa","23968",678489
"Enmanuel Valdez ","PIT","1B",999,56,-0.525527397838496,-29.3389982940729,-31.4044651051546,-5.60656162189839,-15.1137751571238,-81.9893275760882,13.603923500163452,-67.38540407592473,"Enmanuel Valdez","21716",665839
"Esteury Ruiz ","LAD","OF",749.5399780273438,42,-0.328449317619645,-29.7341363182355,-31.8149809888821,-4.67407736045999,-15.7728060506988,-82.324450035896,13.814289106390957,-67.5101609295051,"Esteury Ruiz","21780",665923
"Juan Brito ","CLE","2B",999,63,-0.67881538252898,-29.3389982940729,-30.9939492214271,-5.60656162189839,-15.7728060506988,-82.3911305706262,13.743726498026598,-67.64740407259957,"Juan Brito","sa3009808",682877
"Junior Perez ","ATH","OF",999,56,-1.53288079772053,-29.3389982940729,-31.4044651051546,-5.14031949117919,-15.1137751571238,-82.530438845251,13.814289106390957,-67.71614973886005,"Junior Perez","sa3005744",678577
"Tre' Morgan ","TBR","1B",999,63,-0.67881538252898,-29.3389982940729,-30.9939492214271,-5.60656162189839,-15.7728060506988,-82.3911305706262,13.603923500163452,-67.78720707046273,"Tre' Morgan","sa3022919",691003
"Enrique Bradfield Jr. ","BAL","OF",999,42,-0.328449317619645,-30.1292743423981,-31.8149809888821,-4.67407736045999,-15.7728060506988,-82.7195880600586,13.814289106390957,-67.90529895366771,"Enrique Bradfield Jr.","sa3022917",690961
"Clay Dungan ","SDP","2B/SS",999,70,-1.59856594101308,-29.3389982940729,-30.9939492214271,-5.14031949117919,-15.7728060506988,-82.8446389983911,13.937934068046204,-67.90670493034486,"Clay Dungan","sa1169803",687867
"Termarr Johnson ","PIT","2B",999,70,-1.09488924107206,-29.3389982940729,-30.9939492214271,-5.60656162189839,-15.7728060506988,-82.8072044291692,13.743726498026598,-68.06347793114266,"Termarr Johnson","sa3020214",702261
"Sterlin Thompson ","COL","OF",999,42,0.0438344453950701,-29.7341363182355,-31.8149809888821,-5.60656162189839,-15.7728060506988,-82.8846505343198,13.814289106390957,-68.0703614279288,"Sterlin Thompson","sa3019999",694514
"Abimelec Ortiz ","TEX","1B",999,49,-0.744523176162728,-29.3389982940729,-31.4044651051546,-6.0728037526176,-15.1137751571238,-82.6745654851316,13.603923500163452,-68.07064198496816,"Abimelec Ortiz","sa3016926",694673
"Vidal Bruján ","ATL","2B/3B/SS/OF/DH",999,56,-0.525527397838496,-29.7341363182355,-31.4044651051546,-5.60656162189839,-15.7728060506988,-83.0434964938258,13.937934068046204,-68.1055624257796,"Vidal Brujan","20536",660644
"Nolan Jones ","CLE","OF",667.9199829101562,56,-0.897811160853211,-29.3389982940729,-31.4044651051546,-5.60656162189839,-15.7728060506988,-83.0206422326779,13.814289106390957,-68.20635312628697,"Nolan Jones","20529",666134
"Manuel Margot ",,"OF",999,63,-0.569317493366864,-29.7341363182355,-31.4044651051546,-5.60656162189839,-15.7728060506988,-83.0872865893542,13.814289106390957,-68.2729974829632,"Manuel Margot","14712",622534
"Ryan Kreidler ","MIN","OF",999,77,-2.25553062564457,-29.3389982940729,-30.5834333376996,-5.14031949117919,-15.7728060506988,-83.091087799295,13.814289106390957,-68.2767986929041,"Ryan Kreidler","25867",668952
"Ryan Clifford ","NYM","1B/OF",999,49,-0.985414002251143,-29.7341363182355,-31.4044651051546,-6.0728037526176,-15.1137751571238,-83.3105943353826,13.814289106390957,-68.49630522899167,"Ryan Clifford","sa3020126",691775
"Aidan Miller ","PHI","SS",999,42,-0.832126017560659,-30.1292743423981,-31.8149809888821,-5.14031949117919,-15.7728060506988,-83.6895068907189,13.937934068046204,-68.75157282267267,"Aidan Miller","sa3022609",805795
"José Fermín ","STL","2B/3B/OF/DH",743.1500244140625,42,-0.197056380693345,-30.1292743423981,-31.8149809888821,-5.60656162189839,-15.7728060506988,-83.5206793845708,13.743726498026598,-68.77695288654415,"Jose Fermin","21746",665877
"Emmanuel Rodriguez ","MIN","OF",999,56,-1.13870198694163,-29.7341363182355,-31.4044651051546,-5.60656162189839,-15.7728060506988,-83.6566710829289,13.814289106390957,-68.84238197653798,"Emmanuel Rodriguez","sa3014693",691181
"Tommy Troy ","ARI","2B/SS",999,42,-0.459842254545944,-30.1292743423981,-31.8149809888821,-5.60656162189839,-15.7728060506988,-83.7834652584234,13.937934068046204,-68.84553119037716,"Tommy Troy","sa3022561",694371
"Grant McCray ","SFG","OF",999,56,-1.16059703470581,-29.7341363182355,-31.4044651051546,-5.60656162189839,-15.7728060506988,-83.6785661306931,13.814289106390957,-68.86427702430217,"Grant McCray","25690",687529
"Jett Williams ","NYM","SS",999,49,-1.11680693917744,-29.7341363182355,-31.8149809888821,-5.60656162189839,-15.7728060506988,-84.0452919188923,13.937934068046204,-69.10735785084606,"Jett Williams","sa3020134",702518
"Christian Franklin ","WSN","OF",999,49,-0.613130239236428,-30.1292743423981,-31.8149809888821,-5.60656162189839,-15.7728060506988,-83.9367532431138,13.814289106390957,-69.1224641367229,"Christian Franklin","sa3017510",681047
"Shay Whitcomb ","HOU","2B/3B/OF/DH",999,42,-0.963518954486959,-29.7341363182355,-31.8149809888821,-5.60656162189839,-15.7728060506988,-83.8920039342018,13.743726498026598,-69.14827743617518,"Shay Whitcomb","27789",694376
"Kameron Misner ","KCR","OF",999,49,-1.11680693917744,-29.7341363182355,-31.8149809888821,-5.60656162189839,-15.7728060506988,-84.0452919188923,13.814289106390957,-69.2310028125013,"Kameron Misner","26374",670224
"Akil Baddoo ","MIL","OF",999,49,-1.11680693917744,-29.7341363182355,-31.8149809888821,-5.60656162189839,-15.7728060506988,-84.0452919188923,13.814289106390957,-69.2310028125013,"Akil Baddoo","22168",668731
"Miles Mastrobuoni ","SEA","3B/OF",999,49,-0.613130239236428,-30.1292743423981,-31.8149809888821,-5.14031949117919,-15.7728060506988,-83.4705111123946,13.100398860445114,-69.37011225194952,"Miles Mastrobuoni","20017",670156
"Weston Wilson ","PHI","OF",999,35,-0.547445095943876,-30.1292743423981,-32.2254968726096,-5.60656162189839,-15.7728060506988,-84.2815839835488,13.814289106390957,-69.46729487715784,"Weston Wilson","19358",642215
"Brice Matthews ","HOU","2B/3B",488.7699890136719,35,-0.547445095943876,-30.1292743423981,-32.2254968726096,-5.60656162189839,-15.7728060506988,-84.2815839835488,13.743726498026598,-69.5378574855222,"Brice Matthews","33280",694728
"Spencer Jones ","NYY","OF",999,35,-0.678838032870176,-30.1292743423981,-32.2254968726096,-5.60656162189839,-15.7728060506988,-84.4129769204751,13.814289106390957,-69.59868781408416,"Spencer Jones","sa3019969",682987
"Rece Hinds ","CIN","OF",999,35,-0.678838032870176,-30.1292743423981,-32.2254968726096,-5.60656162189839,-15.7728060506988,-84.4129769204751,13.814289106390957,-69.59868781408416,"Rece Hinds","27493",677956
"Anthony Seigler ","MIL","3B",999,42,-0.70073308063436,-30.1292743423981,-31.8149809888821,-5.60656162189839,-15.7728060506988,-84.0243560845118,13.100398860445114,-69.92395722406667,"Anthony Seigler","23802",678011
"Tim Anderson ",,"2B/SS",999,42,-0.0875584915312294,-30.5244123665607,-32.2254968726096,-5.60656162189839,-16.4318369442738,-84.8758662968738,13.937934068046204,-69.93793222882759,"Tim Anderson","15172",641313
"Tristan Gray ","BOS","1B/2B/3B/SS",999,35,-0.678838032870176,-30.1292743423981,-32.2254968726096,-6.0728037526176,-15.7728060506988,-84.8792190511943,13.937934068046204,-69.94128498314811,"Tristan Gray","19877",656484
"Bryan Torres ","STL","OF",999,35,-0.0437683960028617,-30.5244123665607,-32.2254968726096,-5.60656162189839,-16.4318369442738,-84.8320762013454,13.814289106390957,-70.01778709495444,"Bryan Torres","sa885119",663494
"Justin Foscue ","TEX","1B/DH",999,42,-0.832126017560659,-30.1292743423981,-31.8149809888821,-6.0728037526176,-15.7728060506988,-84.6219911521573,13.603923500163452,-70.01806765199383,"Justin Foscue","27501",679822
"Coby Mayo ","BAL","1B",377.3800048828125,35,-0.547445095943876,-30.1292743423981,-32.2254968726096,-6.0728037526176,-15.7728060506988,-84.747826114268,13.603923500163452,-70.14390261410456,"Coby Mayo","28312",691723
"Michael Arroyo ","SEA","2B/SS",999,35,-0.547445095943876,-30.5244123665607,-32.2254968726096,-6.0728037526176,-15.7728060506988,-85.1429641384306,13.937934068046204,-70.20503007038438,"Michael Arroyo","sa3018429",703197
"Jace Jung ","DET","3B",999,49,-0.985414002251143,-29.7341363182355,-31.8149809888821,-6.0728037526176,-15.7728060506988,-84.3801411126852,13.100398860445114,-70.27974225224006,"Jace Jung","31437",690291
"Victor Mesa Jr. ","MIA","OF",999,28,-0.262764174327093,-30.5244123665607,-32.6360127563371,-6.0728037526176,-15.7728060506988,-85.2687991005413,13.814289106390957,-70.45450999415037,"Victor Mesa Jr.","25999",683748
"Jose Fernandez ","ARI","3B/SS",999,28,-0.394157111253393,-30.5244123665607,-32.6360127563371,-6.0728037526176,-15.7728060506988,-85.4001920374676,13.937934068046204,-70.46225796942143,"Jose Fernandez","sa3015204",699912
"Gabriel Rincones Jr. ","PHI","OF",999,28,-0.766440874268108,-30.5244123665607,-32.6360127563371,-5.60656162189839,-15.7728060506988,-85.3062336697631,13.814289106390957,-70.4919445633722,"Gabriel Rincones Jr.","sa3020758",687282
"Denzer Guzman ","LAA","SS",999,35,-0.678838032870176,-30.5244123665607,-32.6360127563371,-6.0728037526176,-15.7728060506988,-85.6848729590844,13.937934068046204,-70.74693889103821,"Denzer Guzman","28816",694203
"James Triantos ","CHC","2B/3B",999,28,-0.394157111253393,-30.5244123665607,-32.6360127563371,-5.60656162189839,-16.4318369442738,-85.5929808003234,13.743726498026598,-70.84925430229684,"James Triantos","sa3017295",701649
"Kahlil Watson ","CLE","SS/OF",999,21,-0.481759952651325,-30.9195503907233,-33.0465286400646,-5.60656162189839,-15.7728060506988,-85.8272066560365,13.937934068046204,-70.88927258799026,"Kahlil Watson","sa3017513",696135
"Jared Serna ","MIA","2B/SS",999,35,-0.678838032870176,-30.5244123665607,-32.6360127563371,-5.60656162189839,-16.4318369442738,-85.8776617219402,13.937934068046204,-70.93972765389404,"Jared Serna","sa3015579",691858
"Petey Halpin ","CLE","OF",999,28,-0.766440874268108,-30.5244123665607,-32.6360127563371,-6.0728037526176,-15.7728060506988,-85.7724758004824,13.814289106390957,-70.95818669409138,"Petey Halpin","27931",690984
"Pedro León ","PHI","OF",999,21,-0.481759952651325,-30.9195503907233,-33.0465286400646,-5.60656162189839,-15.7728060506988,-85.8272066560365,13.814289106390957,-71.01291754964552,"Pedro Leon","27781",694175
"Nick Morabito ","NYM","OF",999,28,-0.262764174327093,-30.9195503907233,-32.6360127563371,-5.60656162189839,-16.4318369442738,-85.8567258875598,13.814289106390957,-71.04243678116879,"Nick Morabito","sa3020418",703492
"Ji Hwan Bae ","NYM","OF/DH",999,28,-0.262764174327093,-30.9195503907233,-32.6360127563371,-5.60656162189839,-16.4318369442738,-85.8567258875598,13.814289106390957,-71.04243678116879,"Ji Hwan Bae","23818",678225
"Rhylan Thomas ","SEA","OF",748.0800170898438,21,0.0219167472896899,-30.9195503907233,-33.0465286400646,-5.60656162189839,-16.4318369442738,-85.9825608496705,13.814289106390957,-71.16827174327953,"Rhylan Thomas","31793",689041
"Tim Elko ","CHW","1B",999,21,0.0219167472896899,-30.9195503907233,-33.0465286400646,-6.0728037526176,-15.7728060506988,-85.7897720868146,13.603923500163452,-71.1858485866512,"Tim Elko","31522",671284
"Justin Dean ","SFG","OF",999,28,-0.766440874268108,-30.9195503907233,-32.6360127563371,-5.60656162189839,-16.4318369442738,-86.3604025875008,13.814289106390957,-71.54611348110981,"Justin Dean","25005",681909
"Michael Siani ","LAD","OF",999,28,-0.766440874268108,-30.9195503907233,-32.6360127563371,-5.60656162189839,-16.4318369442738,-86.3604025875008,13.814289106390957,-71.54611348110981,"Michael Siani","22557",672279
"Oliver Dunn ","CHW","1B/3B",999,28,-0.766440874268108,-30.9195503907233,-32.6360127563371,-5.60656162189839,-15.7728060506988,-85.7013716939258,13.100398860445114,-71.60097283348064,"Oliver Dunn","26295",686554
"Jonatan Clase ","TOR","OF",999,21,-0.481759952651325,-30.9195503907233,-33.0465286400646,-5.60656162189839,-16.4318369442738,-86.4862375496115,13.814289106390957,-71.67194844322053,"Jonatan Clase","26599",682729
"A.J. Vukovich ","ARI","3B/OF",999,21,0.0219167472896899,-30.9195503907233,-33.0465286400646,-6.0728037526176,-15.7728060506988,-85.7897720868146,13.100398860445114,-71.68937322636954,"A.J. Vukovich","sa3014525",691021
"Max Anderson ","DET","2B",999,21,0.0219167472896899,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.4488029803897,13.743726498026598,-71.70507648236307,"Max Anderson","sa3022567",801194
"Heston Kjerstad ","BAL","OF",730.0800170898438,14,-0.197079031034542,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.6677987587139,13.814289106390957,-71.85350965232297,"Heston Kjerstad","31166",677008
"Spencer Packard ","SEA","OF",999,21,-0.350367015725025,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.8210867434044,13.814289106390957,-72.00679763701343,"Spencer Packard","sa3016803",689070
